ANYO;MES;COD_PROV;DESC_PROV;COD_MUN;DESC_MUN;COD_NIVEL;DESC_NIVEL;DEMANDANTES
2017;02;46;VALENCIA;034;ALMOINES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;89
2017;02;46;VALENCIA;034;ALMOINES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;47
2017;02;46;VALENCIA;034;ALMOINES;32;ENSEÑANZAS DE BACHILLERATO;11
2017;02;46;VALENCIA;034;ALMOINES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;16
2017;02;46;VALENCIA;034;ALMOINES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;9
2017;02;46;VALENCIA;034;ALMOINES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);4
2017;02;46;VALENCIA;034;ALMOINES;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);7
2017;02;46;VALENCIA;034;ALMOINES;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;034;ALMOINES;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;034;ALMOINES;61;DOCTORADO UNIVERSITARIO.;0
2017;02;46;VALENCIA;034;ALMOINES;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;035;ALMUSSAFES;11;ESTUDIOS PRIMARIOS INCOMPLETOS;11
2017;02;46;VALENCIA;035;ALMUSSAFES;12;ESTUDIOS PRIMARIOS COMPLETOS;17
2017;02;46;VALENCIA;035;ALMUSSAFES;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;02;46;VALENCIA;035;ALMUSSAFES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;235
2017;02;46;VALENCIA;035;ALMUSSAFES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;112
2017;02;46;VALENCIA;035;ALMUSSAFES;32;ENSEÑANZAS DE BACHILLERATO;22
2017;02;46;VALENCIA;035;ALMUSSAFES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;54
2017;02;46;VALENCIA;035;ALMUSSAFES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;31
2017;02;46;VALENCIA;035;ALMUSSAFES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);15
2017;02;46;VALENCIA;035;ALMUSSAFES;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);14
2017;02;46;VALENCIA;035;ALMUSSAFES;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;6
2017;02;46;VALENCIA;035;ALMUSSAFES;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;035;ALMUSSAFES;80;SIN ESTUDIOS;4
2017;02;46;VALENCIA;036;ALPUENTE;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;02;46;VALENCIA;036;ALPUENTE;12;ESTUDIOS PRIMARIOS COMPLETOS;0
2017;02;46;VALENCIA;036;ALPUENTE;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;10
2017;02;46;VALENCIA;036;ALPUENTE;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;6
2017;02;46;VALENCIA;036;ALPUENTE;32;ENSEÑANZAS DE BACHILLERATO;2
2017;02;46;VALENCIA;036;ALPUENTE;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;46;VALENCIA;036;ALPUENTE;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;02;46;VALENCIA;036;ALPUENTE;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;02;46;VALENCIA;036;ALPUENTE;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;02;46;VALENCIA;036;ALPUENTE;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');11;ESTUDIOS PRIMARIOS INCOMPLETOS;7
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');12;ESTUDIOS PRIMARIOS COMPLETOS;4
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;68
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;24
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');32;ENSEÑANZAS DE BACHILLERATO;7
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;8
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);2
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;037;ALQUERIA DE LA COMTESSA(L');80;SIN ESTUDIOS;2
2017;02;46;VALENCIA;038;ANDILLA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;46;VALENCIA;038;ANDILLA;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;02;46;VALENCIA;038;ANDILLA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;11
2017;02;46;VALENCIA;038;ANDILLA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;3
2017;02;46;VALENCIA;038;ANDILLA;32;ENSEÑANZAS DE BACHILLERATO;1
2017;02;46;VALENCIA;038;ANDILLA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;46;VALENCIA;038;ANDILLA;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;039;ANNA;12;ESTUDIOS PRIMARIOS COMPLETOS;9
2017;02;46;VALENCIA;039;ANNA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;039;ANNA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;93
2017;02;46;VALENCIA;039;ANNA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;30
2017;02;46;VALENCIA;039;ANNA;32;ENSEÑANZAS DE BACHILLERATO;12
2017;02;46;VALENCIA;039;ANNA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;14
2017;02;46;VALENCIA;039;ANNA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;10
2017;02;46;VALENCIA;039;ANNA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);4
2017;02;46;VALENCIA;039;ANNA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);5
2017;02;46;VALENCIA;039;ANNA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;2
2017;02;46;VALENCIA;039;ANNA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;039;ANNA;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;040;ANTELLA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;46;VALENCIA;040;ANTELLA;12;ESTUDIOS PRIMARIOS COMPLETOS;4
2017;02;46;VALENCIA;040;ANTELLA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;30
2017;02;46;VALENCIA;040;ANTELLA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;22
2017;02;46;VALENCIA;040;ANTELLA;32;ENSEÑANZAS DE BACHILLERATO;2
2017;02;46;VALENCIA;040;ANTELLA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;02;46;VALENCIA;040;ANTELLA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;5
2017;02;46;VALENCIA;040;ANTELLA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;02;46;VALENCIA;040;ANTELLA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;02;46;VALENCIA;040;ANTELLA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;02;46;VALENCIA;040;ANTELLA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;3
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;6
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;32;ENSEÑANZAS DE BACHILLERATO;0
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;02;46;VALENCIA;041;ARAS DE LOS OLMOS;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;11;ESTUDIOS PRIMARIOS INCOMPLETOS;5
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;12;ESTUDIOS PRIMARIOS COMPLETOS;3
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;112
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;72
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;32;ENSEÑANZAS DE BACHILLERATO;10
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;28
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;12
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);12
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;2
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;4
2017;02;46;VALENCIA;042;AIELO DE MALFERIT;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;043;AIELO DE RUGAT;12;ESTUDIOS PRIMARIOS COMPLETOS;3
2017;02;46;VALENCIA;043;AIELO DE RUGAT;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;3
2017;02;46;VALENCIA;043;AIELO DE RUGAT;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;02;46;VALENCIA;043;AIELO DE RUGAT;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;46;VALENCIA;043;AIELO DE RUGAT;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;0
2017;02;46;VALENCIA;043;AIELO DE RUGAT;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;02;46;VALENCIA;043;AIELO DE RUGAT;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;02;46;VALENCIA;044;AYORA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;46;VALENCIA;044;AYORA;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;02;46;VALENCIA;044;AYORA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;044;AYORA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;182
2017;02;46;VALENCIA;044;AYORA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;159
2017;02;46;VALENCIA;044;AYORA;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;044;AYORA;32;ENSEÑANZAS DE BACHILLERATO;24
2017;02;46;VALENCIA;044;AYORA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;39
2017;02;46;VALENCIA;044;AYORA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;0
2017;02;46;VALENCIA;044;AYORA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;30
2017;02;46;VALENCIA;044;AYORA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);13
2017;02;46;VALENCIA;044;AYORA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);9
2017;02;46;VALENCIA;044;AYORA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;6
2017;02;46;VALENCIA;044;AYORA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;6
2017;02;46;VALENCIA;045;BARXETA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;02;46;VALENCIA;045;BARXETA;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;02;46;VALENCIA;045;BARXETA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;42
2017;02;46;VALENCIA;045;BARXETA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;21
2017;02;46;VALENCIA;045;BARXETA;32;ENSEÑANZAS DE BACHILLERATO;2
2017;02;46;VALENCIA;045;BARXETA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;02;46;VALENCIA;045;BARXETA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;02;46;VALENCIA;045;BARXETA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);4
2017;02;46;VALENCIA;045;BARXETA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;02;46;VALENCIA;045;BARXETA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;045;BARXETA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;2
2017;02;46;VALENCIA;046;BARX;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;46;VALENCIA;046;BARX;12;ESTUDIOS PRIMARIOS COMPLETOS;3
2017;02;46;VALENCIA;046;BARX;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;31
2017;02;46;VALENCIA;046;BARX;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;10
2017;02;46;VALENCIA;046;BARX;32;ENSEÑANZAS DE BACHILLERATO;6
2017;02;46;VALENCIA;046;BARX;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;8
2017;02;46;VALENCIA;046;BARX;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;5
2017;02;46;VALENCIA;046;BARX;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;02;46;VALENCIA;046;BARX;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;02;46;VALENCIA;046;BARX;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;02;46;VALENCIA;046;BARX;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;046;BARX;80;SIN ESTUDIOS;0
2017;02;46;VALENCIA;047;BELGIDA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;46;VALENCIA;047;BELGIDA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;02;46;VALENCIA;047;BELGIDA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;20
2017;02;46;VALENCIA;047;BELGIDA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;7
2017;02;46;VALENCIA;047;BELGIDA;32;ENSEÑANZAS DE BACHILLERATO;1
2017;02;46;VALENCIA;047;BELGIDA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;6
2017;02;46;VALENCIA;047;BELGIDA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;02;46;VALENCIA;047;BELGIDA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;02;46;VALENCIA;047;BELGIDA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;048;BELLREGUARD;11;ESTUDIOS PRIMARIOS INCOMPLETOS;7
2017;02;46;VALENCIA;048;BELLREGUARD;12;ESTUDIOS PRIMARIOS COMPLETOS;7
2017;02;46;VALENCIA;048;BELLREGUARD;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;02;46;VALENCIA;048;BELLREGUARD;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;153
2017;02;46;VALENCIA;048;BELLREGUARD;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;82
2017;02;46;VALENCIA;048;BELLREGUARD;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;048;BELLREGUARD;32;ENSEÑANZAS DE BACHILLERATO;11
